question,generated_answer,ground_truth_answer,num_retrieved,recall@1,precision@1,recall@3,precision@3,recall@5,precision@5,recall@10,precision@10,mrr,rouge_l,exact_match,semantic_similarity,citation_precision,citation_recall,citation_f1,has_refusal,question_type,doc_name,answerable
"What are major acquisitions that AMCOR has done in FY2023, FY2022 and FY2021?",Not enough information in the provided context.,"Amcor completed these acquisitions during FY2023:
-100% equity interest of a flexibles manufacturing company in the Czech Republic
- 100% equity interest in a medical device packaging manufacturing site in
Shanghai, China.
-acquisition of a New Zealand-based leading manufacturer of state-of-the-art, automated protein
packaging machines.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727272727272727,0.0,0.1443490087985992,0.0,0.0,0.0,False,domain-relevant,AMCOR_2023_10K,True
What industry does AMCOR primarily operate in?,"Amcor primarily operates in the packaging industry, developing and producing responsible packaging for food, beverage, pharmaceutical, medical, home, and personal care products. [AMCOR_2023_10K_c46]",Amcor is a global leader in packaging production for various use cases.,5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.5,0.2105263157894736,0.0,0.8326237201690674,1.0,0.6,0.7499999999999999,False,domain-relevant,AMCOR_2023_10K,True
"Does AMCOR have an improving gross margin profile as of FY2023? If gross margin is not a useful metric for a company like this, then state that and explain why.","Not enough information in the provided context. The excerpts for Amcor (AMCOR_2023Q4_EARNINGS_c1, c0) provide Net Sales and Net Income figures but do not explicitly state Gross Profit or Gross Margin percentages for FY2023. Additionally, the excerpt from Coca-Cola ([COCACOLA_2022_10K_c105]) defines gross profit margin as a ratio of gross profit to net operating revenues, which implies that Amcor's specific gross margin data is not present in the provided text.",No. For AMCOR there has been a slight decline in gross margins by 0.8%.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1098901098901098,0.0,0.6196402311325073,1.0,0.4,0.5714285714285715,False,domain-relevant,AMCOR_2023_10K,True
What is the nature & purpose of AMCOR's restructuring liability as oF Q2 of FY2023 close?,Not enough information in the provided context.,87% of the total restructuring liability is related Employee liabilities.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,0.1943832039833068,0.0,0.0,0.0,False,novel-generated,AMCOR_2023Q2_10Q,True
What Was AMCOR's Adjusted Non GAAP EBITDA for FY 2023,Not enough information in the provided context.,"AMCOR's Adj. EBITDA was $2,018mn in FY 2023",5,1.0,1.0,1.0,0.3333333333333333,1.0,0.6,1.0,0.6,1.0,0.1176470588235294,0.0,0.1660251170396804,0.0,0.0,0.0,False,novel-generated,AMCOR_2023Q4_EARNINGS,True
"How much was the Real change in Sales for AMCOR in FY 2023 vs FY 2022, if we exclude the impact of FX movement, passthrough costs and one-off items?",Not enough information in the provided context.,The Real Growth was flat in FY 2023 vs FY 2022.,5,1.0,1.0,1.0,0.3333333333333333,1.0,0.4,1.0,0.4,1.0,0.1111111111111111,0.0,0.1041249185800552,0.0,0.0,0.0,False,novel-generated,AMCOR_2023Q4_EARNINGS,True
"Does AMD have a reasonably healthy liquidity profile based on its quick ratio for FY22? If the quick ratio is not relevant to measure liquidity, please state that and explain why.",Not enough information in the provided context.,"Yes. The quick ratio is 1.57, calculated as (cash and cash equivalents+Short term investments+Accounts receivable, net+receivables from related parties)/ (current liabilities).",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0089660733938217,0.0,0.0,0.0,False,domain-relevant,AMD_2022_10K,True
What are the major products and services that AMD sells as of FY22?,"As of FY22, AMD's major products and services include x86 microprocessors (CPUs), graphics processing units (GPUs), accelerated processing units (APUs), chipsets, data center and professional GPUs, embedded processors, semi-custom System-on-Chip (SoC) products, microprocessor and SoC development services and technology, data processing units (DPUs), Field Programmable Gate Arrays (FPGAs), Adaptive SoC products, and software platforms including development tools, compilers, and drivers [AMD_2022_10K_c100].","AMD sells server microprocessors (CPUs) and graphics processing units (GPUs), data processing units (DPUs), Field Programmable Gate Arrays (FPGAs), and Adaptive System-on-Chip (SoC) products for data centers; CPUs, accelerated processing units (APUs) that integrate CPUs and GPUs, and chipsets for desktop and notebook personal computers; discrete GPUs, and semi-custom SoC products and development services; and embedded CPUs, GPUs, APUs, FPGAs, and Adaptive SoC products.",5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.5,0.3851851851851852,0.0,0.8669419288635254,1.0,0.0,0.0,False,domain-relevant,AMD_2022_10K,True
What drove revenue change as of the FY22 for AMD?,Not enough information in the provided context.,"In 2022, AMD reported Higher sales of their EPYC server processors, higher semi-custom product sales, and the inclusion of Xilinx embedded product sales",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1290322580645161,0.0,0.0318664386868476,0.0,0.0,0.0,False,domain-relevant,AMD_2022_10K,True
"What drove operating margin change as of the FY22 for AMD? If operating margin is not a useful metric for a company like this, then please state that and explain why.",Not enough information in the provided context.,The decrease in AMD's operating income was primarily driven by amortization of intangible assets associated with the Xilinx acquisition,5,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.2,0.25,0.1481481481481481,0.0,0.1186714842915535,0.0,0.0,0.0,False,domain-relevant,AMD_2022_10K,True
"Among operations, investing, and financing activities, which brought in the most (or lost the least) cash flow for AMD in FY22?","For AMD in FY22, operating activities brought in the most cash flow at $3,565 million.

[AMD_2022_10K_c98]","In 2022, AMD brought in the most cashflow from Operations",5,1.0,1.0,1.0,0.6666666666666666,1.0,0.4,1.0,0.4,1.0,0.3333333333333333,0.0,0.7636512517929077,1.0,0.6,0.7499999999999999,False,domain-relevant,AMD_2022_10K,True
"From FY21 to FY22, excluding Embedded, in which AMD reporting segment did sales proportionally increase the most?","The Data Center segment.

[CORNING_2015_10K_c84]",Data Center,5,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.4,0.25,0.4,0.0,0.6484494805335999,1.0,0.2,0.3333333333333333,False,novel-generated,AMD_2022_10K,True
Did AMD report customer concentration in FY22?,"No, AMD did not report customer concentration in FY22 based on the provided excerpts. The excerpt regarding Intel ([INTEL_2022_10K_c160]) states that its three largest customers accounted for 42% of net revenue in 2022, but no corresponding data or discussion regarding customer concentration is included in the AMD excerpts ([AMD_2022_10K_c74]).","Yes, one customer accounted for 16% of consolidated net revenue",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1846153846153846,0.0,0.499783456325531,1.0,0.2,0.3333333333333333,False,novel-generated,AMD_2022_10K,True
Which debt securities are registered to trade on a national securities exchange under American Express' name as of 2022?,Common Shares (par value $0.20 per Share) are registered on the New York Stock Exchange under the trading symbol AXP as of 2022 [AMERICANEXPRESS_2022_10K_c0].,There are none,5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.3333333333333333,0.064516129032258,0.0,0.0528325885534286,1.0,0.2,0.3333333333333333,False,domain-relevant,AMERICANEXPRESS_2022_10K,True
What are the geographies that American Express primarily operates in as of 2022?,"As of December 31, 2022, American Express primarily operates in the United States, the United Kingdom (UK), the European Union (EU), Australia, Japan, Canada, Mexico, China, Thailand, India, Taiwan, Argentina, France, Sweden, Italy, Spain, Germany, Poland, Austria, Bahrain, Oman, Qatar, Egypt, and Switzerland. [AMERICANEXPRESS_2022_10K_c6]","United States, EMEA, APAC, and LACC",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1132075471698113,0.0,0.3830348551273346,1.0,0.6,0.7499999999999999,False,domain-relevant,AMERICANEXPRESS_2022_10K,True
"Does AMEX have an improving operating margin profile as of 2022? If operating margin is not a useful metric for a company like this, then state that and explain why.",Not enough information in the provided context.,Performance is not measured through operating margin,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.220779538154602,0.0,0.0,0.0,False,domain-relevant,AMERICANEXPRESS_2022_10K,True
"What drove gross margin change as of the FY2022 for American Express? If gross margin is not a useful metric for a company like this, then please state that and explain why.",Not enough information in the provided context.,Performance is not measured through gross margin,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.1902045458555221,0.0,0.0,0.0,False,domain-relevant,AMERICANEXPRESS_2022_10K,True
How much has the effective tax rate of American Express changed between FY2021 and FY2022?,"The provided excerpts do not contain the specific effective tax rate figures for American Express for FY2021 or FY2022, only a qualitative statement regarding the reduction in the rate. Not enough information in the provided context.",The effective tax rate for American Express has changed/dropped from 24.6% in FY 2021 to 21.6% in FY 2022.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3103448275862068,0.0,0.8276869058609009,0.0,0.8,0.0,False,domain-relevant,AMERICANEXPRESS_2022_10K,True
What was the largest liability in American Express's Balance Sheet in 2022?,Not enough information in the provided context.,Customer deposits,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1474944204092025,0.0,0.0,0.0,False,novel-generated,AMERICANEXPRESS_2022_10K,True
Was American Express able to retain card members during 2022?,Not enough information in the provided context.,Yes,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495032407343387,0.0,0.2,0.0,False,novel-generated,AMERICANEXPRESS_2022_10K,True
How much (in USD billions) did American Water Works pay out in cash dividends for FY2020? Compute or extract the answer by primarily using the details outlined in the statement of cash flows.,Not enough information in the provided context.,$0.40,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1048608422279357,0.0,0.0,0.0,False,metrics-generated,AMERICANWATERWORKS_2020_10K,True
"Basing your judgments off of the cash flow statement and the income statement, what is American Water Works's FY2021 unadjusted operating income + depreciation and amortization from the cash flow statement (unadjusted EBITDA) in USD millions?","In FY2021, American Water Works's unadjusted operating income (Net income) was $1,263 million and depreciation and amortization was $636 million.
[AMERICANWATERWORKS_2021_10K_c172]",$1832.00,5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.277760237455368,1.0,1.0,1.0,False,metrics-generated,AMERICANWATERWORKS_2021_10K,True
"Does American Water Works have positive working capital based on FY2022 data? If working capital is not a useful or relevant metric for this company, then please state that and explain why.",Not enough information in the provided context.,"No, American Water Works had negative working capital of -$1561M in FY 2022.",5,0.5,1.0,0.5,0.3333333333333333,0.5,0.2,0.5,0.2,0.5,0.1,0.0,0.1143573150038719,0.0,0.0,0.0,False,domain-relevant,AMERICANWATERWORKS_2022_10K,True
"In agreement with the information outlined in the income statement, what is the FY2015 - FY2017 3 year average net profit margin (as a %) for Best Buy? Answer in units of percents and round to one decimal place.","To calculate the 3-year average net profit margin for FY2015, FY2016, and FY2017:

**FY2015:**
*   Net earnings from continuing operations: $1,246 million [BESTBUY_2018_10K_c40]
*   Revenue: $40,339 million [BESTBUY_2018_10K_c40]
*   Margin: ($1,246 / $40,339) * 100 = 3.09%

**FY2016:**
*   Net earnings from continuing operations: $807 million [BESTBUY_2018_10K_c40]
*   Revenue: $39,528 million [BESTBUY_2018_10K_c40]
*   Margin: ($807 / $39,528) * 100 = 2.04%

**FY2017:**
*   Net earnings from continuing operations: $1,207 million [BESTBUY_",2.8%,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.0,0.2343347072601318,1.0,0.2,0.3333333333333333,False,metrics-generated,BESTBUY_2017_10K,True
What is the year end FY2019 total amount of inventories for Best Buy? Answer in USD millions. Base your judgments on the information provided primarily in the balance sheet.,"$5,651 million [BESTBUY_2024Q2_10Q_c3]",$5409.00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4700487554073334,1.0,0.0,0.0,False,metrics-generated,BESTBUY_2019_10K,True
"Are Best Buy's gross margins historically consistent (not fluctuating more than roughly 2% each year)? If gross margins are not a relevant metric for a company like this, then please state that and explain why.",Not enough information in the provided context.,"Yes, the margins have been consistent, there has been a minor decline of 1.1% in gross margins between FY2022 and FY2023.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689655172413793,0.0,0.0958820208907127,0.0,0.0,0.0,False,domain-relevant,BESTBUY_2023_10K,True
"What are major acquisitions that Best Buy has done in FY2023, FY2022 and FY2021?",Not enough information in the provided context.,"Best Buy closed two acquisitions, both these companies were already partially owned by Best Buy, but Best Buy acquired all outstanding shares of these two companies during FY 2022: (1) Current Health Ltd and (2) Two Peaks, LLC d/b/a Yardbird Furniture",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024017021059989,0.0,0.0,0.0,False,domain-relevant,BESTBUY_2023_10K,True
"Among operations, investing, and financing activities, which brought in the most (or lost the least) cash flow for Best Buy in FY2023?",Not enough information in the provided context.,Best Buy generated the most cash flow from operating activities in FY 2023 ($1.8 bn),5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,0.0,0.074326679110527,0.0,0.0,0.0,False,domain-relevant,BESTBUY_2023_10K,True
Was there any drop in Cash & Cash equivalents between FY 2023 and Q2 of FY2024?,Not enough information in the provided context.,"Yes, there was a decline of ~42% between FY2023 and Q2 of FY 2024.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1369590014219284,0.0,0.0,0.0,False,novel-generated,BESTBUY_2024Q2_10Q,True
Was there any change in the number of Best Buy stores between Q2 of FY2024 and FY2023?,"Yes, the number of Best Buy stores changed between Q2 of FY2024 and FY2023. In fiscal 2024, Best Buy opened approximately 5 Outlet Centers in total (including domestic and international segments), while there were no store openings or closures reported for fiscal 2023 in the provided excerpts. Specifically, the International segment had one store closed in Q2 of FY2024 compared to zero closures in Q2 of FY2023 [BESTBUY_2024Q2_10Q_c39].","Yes, there is decline in number stores by 1.32% from 982 stores in Q2 FY 2023 to 969 by the end of Q2 FY2024.",5,1.0,1.0,1.0,0.6666666666666666,1.0,0.4,1.0,0.4,1.0,0.1666666666666666,0.0,0.6402890682220459,1.0,0.6,0.7499999999999999,False,novel-generated,BESTBUY_2024Q2_10Q,True
Which Best Buy product category performed the best (by top line) in the domestic (USA) Market during Q2 of FY2024?,Computing and Mobile Phones performed the best in the domestic market during Q2 of FY2024 with a revenue mix of 41%. [BESTBUY_2024Q2_10Q_c35],"The entertainment segment experienced the highest growth of 9% during Q2 FY2024, primarily from gaming division.",5,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.6,1.0,0.2439024390243902,0.0,0.6840398907661438,1.0,0.6,0.7499999999999999,False,novel-generated,BESTBUY_2024Q2_10Q,True
"Considering the data in the balance sheet, what is Block's (formerly known as Square) FY2016 working capital ratio? Define working capital ratio as total current assets divided by total current liabilities. Round your answer to two decimal places.",Not enough information in the provided context.,1.73,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112797543406486,0.0,0.0,0.0,False,metrics-generated,BLOCK_2016_10K,True
What is the FY2019 - FY2020 total revenue growth rate for Block (formerly known as Square)? Answer in units of percents and round to one decimal place. Approach the question asked by assuming the standpoint of an investment banking analyst who only has access to the statement of income.,"The total revenue growth rate for FY2019 to FY2020 was 87.5%.

[BLOCK_2021_10K_c150]",101.5%,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.254330426454544,1.0,0.0,0.0,False,metrics-generated,BLOCK_2020_10K,True
"Using the cash flow statement, answer the following question to the best of your abilities: how much did Block (formerly known as Square) generate in cash flow from operating activities in FY2020? Answer in USD millions.",$213.105 million [BLOCK_2021_10K_c157].,$382.00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4164080619812011,1.0,0.0,0.0,False,metrics-generated,BLOCK_2020_10K,True
"We need to calculate a financial metric by using information only provided within the balance sheet. Please answer the following question: what is Boeing's year end FY2018 net property, plant, and equipment (in USD millions)?","Boeing's year-end FY2018 net property, plant, and equipment was $11,754 million.

[BOEING_2018_10K_c74]",$12645.00,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3676997721195221,1.0,1.0,1.0,False,metrics-generated,BOEING_2018_10K,True
Are there any product categories / service categories that represent more than 20% of Boeing's revenue for FY2022?,"Yes, Commercial Airplanes (BCA) and Defense, Space & Security (BDS) represent more than 20% of Boeing's revenue for FY2022.

*   **Commercial Airplanes:** $25,867 million out of Total Revenues of $66,608 million [BOEING_2022_10K_c33].
*   **Defense, Space & Security:** $23,162 million out of Total Revenues of $66,608 million [BOEING_2022_10K_c33].","Yes. Boeing has product and service categories that represent more than 20% of Boeing's revenue for FY2022. These categories are Commercial Airplanes which comprises 39% of total revenue, Defence which comprises 35% of total revenue and Services which comprises 26% of total revenue.",5,1.0,1.0,1.0,0.6666666666666666,1.0,0.6,1.0,0.6,1.0,0.4285714285714286,0.0,0.8253175020217896,1.0,0.4,0.5714285714285715,False,domain-relevant,BOEING_2022_10K,True
Has Boeing reported any materially important ongoing legal battles from FY2022?,"Yes, Boeing reported ongoing legal battles in FY2022. In September 2022, the Company settled a previously disclosed investigation by the Securities and Exchange Commission related to the 737 MAX accidents and consented to a civil penalty of $200 million [BOEING_2022_10K_c161]. Additionally, Boeing is currently in arbitration regarding its right to terminate agreements with Embraer S.A. entered into in 2019, which it exercised the right to terminate based on Embraer's failure to meet closing conditions [BOEING_2022_10K_c161].",Yes. Multiple lawsuits have been filed against Boeing resulting from a 2018 Lion Air crash and a 2019 Ethiopian Airlines crash.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1153846153846153,0.0,0.6723810434341431,1.0,0.4,0.5714285714285715,False,domain-relevant,BOEING_2022_10K,True
"Does Boeing have an improving gross margin profile as of FY2022? If gross margin is not a useful metric for a company like this, then state that and explain why.","Boeing does not have an improving gross margin profile as of FY2022; its operating margins declined.

According to Boeing's 2022 Form 10-K, GAAP Operating margins were (5.3)% in 2022 compared to (4.7)% in 2021 [BOEING_2022_10K_c33]. Non-GAAP Core operating margins also declined from (6.5%) in 2021 to (7.0%) in 2022 [BOEING_2022_10K_c33].

Gross margin is not a useful metric for Boeing because its financial statements report ""Operating margins"" rather than ""Gross profit margin,"" and the company explicitly states that gross margin is not a measure used by management to evaluate performance or make financial decisions [COCACOLA_2022_10K_c105]. Additionally, Boeing's revenue recognition for commercial aircraft contracts occurs at a point in time upon completion and acceptance, which differs from the continuous revenue recognition models often associated with gross margin analysis [BOEING_2022_10K_c90].","Yes. Boeing has an improving gross margin profile as of FY2022. Gross profit improved from $3,017 million in FY2021 to $3,502 million in FY2022. Gross margin % improved from 4.8% in FY2021 to 5.3% in FY2022.",5,0.0,0.0,1.0,0.3333333333333333,1.0,0.4,1.0,0.4,0.5,0.1935483870967742,0.0,0.7950523495674133,1.0,0.6,0.7499999999999999,False,domain-relevant,BOEING_2022_10K,True
