question,generated_answer,ground_truth_answer,num_retrieved,recall@1,precision@1,recall@3,precision@3,recall@5,precision@5,recall@10,precision@10,mrr,rouge_l,exact_match,semantic_similarity,citation_precision,citation_recall,citation_f1,has_refusal,question_type,doc_name,answerable
You are an investment banker and your only resource(s) to answer the following question is (are): the statement of financial position and the cash flow statement. Here's the question: what is the FY2015 operating cash flow ratio for Adobe? Operating cash flow ratio is defined as: cash from operations / total current liabilities. Round your answer to two decimal places.,Not enough information in the provided context.,0.66,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1146951094269752,0.0,0.2,0.0,False,metrics-generated,ADOBE_2015_10K,False
What is Adobe's year-over-year change in unadjusted operating income from FY2015 to FY2016 (in units of percents and round to one decimal place)? Give a solution to the question by using the income statement.,Not enough information in the provided context.,65.4%,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176207885146141,0.0,0.0,0.0,False,metrics-generated,ADOBE_2016_10K,False
What is the FY2017 operating cash flow ratio for Adobe? Operating cash flow ratio is defined as: cash from operations / total current liabilities. Round your answer to two decimal places. Please utilize information provided primarily within the balance sheet and the cash flow statement.,Not enough information in the provided context.,0.83,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1174640730023384,0.0,0.2,0.0,False,metrics-generated,ADOBE_2017_10K,False
"Does Adobe have an improving operating margin profile as of FY2022? If operating margin is not a useful metric for a company like this, then state that and explain why.",Not enough information in the provided context.,No the operating margins of Adobe have recently declined from 36.8% in FY 2021 to 34.6% in FY2022. A drop by 2.2% in a year.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0571428571428571,0.0,0.0855480730533599,0.0,0.0,0.0,False,domain-relevant,ADOBE_2022_10K,False
Does Adobe have an improving Free cashflow conversion as of FY2022?,Not enough information in the provided context.,"Yes, the FCF conversion (using net income as the denominator) for Adobe has improved by ~13% from 143% in 2021 to 156% in 2022",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064516129032258,0.0,0.0484509319067001,0.0,0.2,0.0,False,novel-generated,ADOBE_2022_10K,False
What is the quantity of restructuring costs directly outlined in AES Corporation's income statements for FY2022? If restructuring costs are not explicitly outlined then state 0.,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,False,domain-relevant,AES_2022_10K,True
Roughly how many times has AES Corporation sold its inventory in FY2022? Calculate inventory turnover ratio for the FY2022; if conventional inventory management is not meaningful for the company then state that and explain why.,Not enough information in the provided context.,AES has converted inventory 9.5 times in FY 2022.,5,0.5,1.0,0.5,0.3333333333333333,0.5,0.6,0.5,0.6,0.5,0.1176470588235294,0.0,0.1277052760124206,0.0,0.0,0.0,False,domain-relevant,AES_2022_10K,True
"Based on the information provided primarily in the statement of financial position and the statement of income, what is AES's FY2022 return on assets (ROA)? ROA is defined as: FY2022 net income / (average total assets between FY2021 and FY2022). Round your answer to two decimal places.",Not enough information in the provided context.,-0.02,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0545137226581573,0.0,0.0,0.0,False,metrics-generated,AES_2022_10K,True
What is Amazon's FY2017 days payable outstanding (DPO)? DPO is defined as: 365 * (average accounts payable between FY2016 and FY2017) / (FY2017 COGS + change in inventory between FY2016 and FY2017). Round your answer to two decimal places. Address the question by using the line items and information shown within the balance sheet and the P&L statement.,Not enough information in the provided context.,93.86,5,0.0,0.0,0.0,0.0,0.5,0.4,0.5,0.4,0.125,0.0,0.0,0.1285625994205474,0.0,0.0,0.0,False,metrics-generated,AMAZON_2017_10K,True
What is Amazon's year-over-year change in revenue from FY2016 to FY2017 (in units of percents and round to one decimal place)? Calculate what was asked by utilizing the line items clearly shown in the statement of income.,"The year-over-year change in revenue from FY2016 to FY2017 was 35.8%.

[AMAZON_2017_10K_c63] Net sales for 2016 were $2,371 million (Note: This figure is listed under Net Income; however, the Consolidated Statements of Comprehensive Income for 2016 and 2017 show Net Income as $2,371 and $3,033 respectively).

[AMAZON_2017_10K_c119] Total consolidated net sales for 2016 were $6,362 million and for 2017 were $8,831 million.

Calculation: (($8,831 - $6,362) / $6,362) * 100 = 38.7% (based on consolidated net sales).

*Correction based on the provided ""Consolidated Statements of Comprehensive Income"" table in [AMAZON_2017_10K_c63]:*
Net income for 2016",30.8%,5,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,1.0,0.0176991150442477,0.0,0.3139787316322326,1.0,0.4,0.5714285714285715,False,metrics-generated,AMAZON_2017_10K,True
"By drawing conclusions from the information stated only in the income statement, what is Amazon's FY2019 net income attributable to shareholders (in USD millions)?","$ 11,588 [AMAZON_2021_10K_c57]",$11588.00,5,1.0,1.0,1.0,0.6666666666666666,1.0,0.6,1.0,0.6,1.0,0.0,0.0,0.5573776364326477,1.0,0.0,0.0,False,metrics-generated,AMAZON_2019_10K,True
What is Amcor's year end FY2020 net AR (in USD millions)? Address the question by adopting the perspective of a financial analyst who can only use the details shown within the balance sheet.,Not enough information in the provided context.,$1616.00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0737033635377883,0.0,0.0,0.0,False,metrics-generated,AMCOR_2020_10K,True
What was the key agenda of the AMCOR's 8k filing dated 1st July 2022?,Not enough information in the provided context.,"Amcor Finance (USA), Inc. and Amcor Flexibles North America, Inc., entered into supplemental indentures relating to Guaranteed Senior Notes due 2026 and 2028. This involved the substitution of the Substitute Issuer (Amcor Flexibles North America) for the Former Issuer (Amcor Finance) and the assumption of covenants under the indentures. (In essence a novation agreement)",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0327868852459016,0.0,0.0650467872619628,0.0,0.2,0.0,False,novel-generated,AMCOR_2022_8K_dated-2022-07-01,True
"Has AMCOR's quick ratio improved or declined between FY2023 and FY2022? If the quick ratio is not something that a financial analyst would ask about a company like this, then state that and explain why.",Not enough information in the provided context.,The quick ratio has slightly improved from 0.67 times to 0.69 times between FY 2023 and FY 2022.(3.4% jump),5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0404878966510295,0.0,0.0,0.0,False,domain-relevant,AMCOR_2023_10K,True
"What are major acquisitions that AMCOR has done in FY2023, FY2022 and FY2021?","During fiscal 2023, the Company completed three bolt-on acquisitions [AMCOR_2023Q4_EARNINGS_c1]. On January 16, 2023, the Company announced an agreement to acquire a medical device packaging company based in Shanghai, China, which generates annual sales of approximately $50 million [AMCOR_2023Q2_10Q_c32].

Not enough information in the provided context.","Amcor completed these acquisitions during FY2023:
-100% equity interest of a flexibles manufacturing company in the Czech Republic
- 100% equity interest in a medical device packaging manufacturing site in
Shanghai, China.
-acquisition of a New Zealand-based leading manufacturer of state-of-the-art, automated protein
packaging machines.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2376237623762376,0.0,0.7361791729927063,1.0,0.0,0.0,False,domain-relevant,AMCOR_2023_10K,True
What industry does AMCOR primarily operate in?,"Amcor is a global leader in developing and producing responsible packaging for food, beverage, pharmaceutical, medical, home and personal-care, and other consumer goods end markets [AMCOR_2022_10K_c79].",Amcor is a global leader in packaging production for various use cases.,5,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.4,0.25,0.3809523809523809,0.0,0.8890981674194336,1.0,0.4,0.5714285714285715,False,domain-relevant,AMCOR_2023_10K,True
"Does AMCOR have an improving gross margin profile as of FY2023? If gross margin is not a useful metric for a company like this, then state that and explain why.",Not enough information in the provided context.,No. For AMCOR there has been a slight decline in gross margins by 0.8%.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.1063935086131095,0.0,0.0,0.0,False,domain-relevant,AMCOR_2023_10K,True
What is the nature & purpose of AMCOR's restructuring liability as oF Q2 of FY2023 close?,Not enough information in the provided context.,87% of the total restructuring liability is related Employee liabilities.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,0.1943833082914352,0.0,0.0,0.0,False,novel-generated,AMCOR_2023Q2_10Q,True
What Was AMCOR's Adjusted Non GAAP EBITDA for FY 2023,Not enough information in the provided context.,"AMCOR's Adj. EBITDA was $2,018mn in FY 2023",5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.3333333333333333,0.1176470588235294,0.0,0.1660251468420028,0.0,0.0,0.0,False,novel-generated,AMCOR_2023Q4_EARNINGS,True
"How much was the Real change in Sales for AMCOR in FY 2023 vs FY 2022, if we exclude the impact of FX movement, passthrough costs and one-off items?","The remaining variation in net sales for the fiscal year 2023, excluding the pass-through of higher raw material costs of $516 million, negative currency impacts of $404 million, and the negative impact of disposed and ceased operations of $207 million, was an increase of $98 million, or 1% [AMCOR_2023_10K_c48].",The Real Growth was flat in FY 2023 vs FY 2022.,5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.5,0.09375,0.0,0.3523257076740265,1.0,0.6,0.7499999999999999,False,novel-generated,AMCOR_2023Q4_EARNINGS,True
"Answer the following question as if you are an equity research analyst and have lost internet connection so you do not have access to financial metric providers. According to the details clearly outlined within the P&L statement and the statement of cash flows, what is the FY2015 depreciation and amortization (D&A from cash flow statement) % margin for AMD?",Not enough information in the provided context.,4.2%,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171066328883171,0.0,0.0,0.0,False,metrics-generated,AMD_2015_10K,False
"Does AMD have a reasonably healthy liquidity profile based on its quick ratio for FY22? If the quick ratio is not relevant to measure liquidity, please state that and explain why.",Not enough information in the provided context.,"Yes. The quick ratio is 1.57, calculated as (cash and cash equivalents+Short term investments+Accounts receivable, net+receivables from related parties)/ (current liabilities).",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.008966158144176,0.0,0.0,0.0,False,domain-relevant,AMD_2022_10K,True
What are the major products and services that AMD sells as of FY22?,"AMD offers the following products and services:
*   Server microprocessors (CPUs), graphics processing units (GPUs), data processing units (DPUs), Field Programmable Gate Arrays (FPGAs), and Adaptive System-on-Chip (SoC) products for data centers [AMD_2022_10K_c4].
*   CPUs, accelerated processing units (APUs) that integrate CPUs and GPUs, and chipsets for desktop and notebook personal computers [AMD_2022_10K_c4].
*   Discrete GPUs and semi-custom SoC products and development services [AMD_2022_10K_c4].
*   Embedded CPUs, GPUs, APUs, FPGAs, and Adaptive SoC products [AMD_2022_10K_c4].
*   Portions of its intellectual property (IP) portfolio may also be sold or licensed [AMD_2022_10K_c4].","AMD sells server microprocessors (CPUs) and graphics processing units (GPUs), data processing units (DPUs), Field Programmable Gate Arrays (FPGAs), and Adaptive System-on-Chip (SoC) products for data centers; CPUs, accelerated processing units (APUs) that integrate CPUs and GPUs, and chipsets for desktop and notebook personal computers; discrete GPUs, and semi-custom SoC products and development services; and embedded CPUs, GPUs, APUs, FPGAs, and Adaptive SoC products.",5,1.0,1.0,1.0,0.6666666666666666,1.0,0.4,1.0,0.4,1.0,0.7529411764705882,0.0,0.8945428133010864,1.0,0.0,0.0,False,domain-relevant,AMD_2022_10K,True
What drove revenue change as of the FY22 for AMD?,"The increase in net revenue for 2022 was driven by a 64% increase in Data Center segment revenue primarily due to higher sales of EPYC™ server processors [AMD_2022_10K_c76], a 21% increase in Gaming segment revenue primarily due to higher semi-custom product sales [AMD_2022_10K_c76], and a significant increase in Embedded segment revenue from the prior year period driven by the inclusion of Xilinx embedded product sales [AMD_2022_10K_c76]. This growth was partially offset by a 10% decrease in Client segment revenue primarily due to lower processor shipments driven by a weak PC market and significant inventory correction actions across the PC supply chain [AMD_2022_10K_c76].","In 2022, AMD reported Higher sales of their EPYC server processors, higher semi-custom product sales, and the inclusion of Xilinx embedded product sales",5,1.0,1.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,1.0,0.3021582733812949,0.0,0.7871508002281189,1.0,0.8,0.888888888888889,False,domain-relevant,AMD_2022_10K,True
"What drove operating margin change as of the FY22 for AMD? If operating margin is not a useful metric for a company like this, then please state that and explain why.",Not enough information in the provided context.,The decrease in AMD's operating income was primarily driven by amortization of intangible assets associated with the Xilinx acquisition,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1481481481481481,0.0,0.1186714842915535,0.0,0.0,0.0,False,domain-relevant,AMD_2022_10K,True
"Among operations, investing, and financing activities, which brought in the most (or lost the least) cash flow for AMD in FY22?",Not enough information in the provided context.,"In 2022, AMD brought in the most cashflow from Operations",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.0,0.0616508349776268,0.0,0.2,0.0,False,domain-relevant,AMD_2022_10K,True
"From FY21 to FY22, excluding Embedded, in which AMD reporting segment did sales proportionally increase the most?",The Data Center segment revenue increased by 64% [AMD_2022_10K_c76].,Data Center,5,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,1.0,0.8,1.0,0.2857142857142857,0.0,0.5523896217346191,1.0,0.2,0.3333333333333333,False,novel-generated,AMD_2022_10K,True
Did AMD report customer concentration in FY22?,A small number of customers will continue to account for a substantial part of AMD’s revenue in the future [AMD_2022_10K_c4].,"Yes, one customer accounted for 16% of consolidated net revenue",5,0.0,0.0,1.0,0.6666666666666666,1.0,0.4,1.0,0.4,0.5,0.2941176470588235,0.0,0.4275553524494171,1.0,0.2,0.3333333333333333,False,novel-generated,AMD_2022_10K,True
Which debt securities are registered to trade on a national securities exchange under American Express' name as of 2022?,Common Shares (par value $0.20 per Share) are registered to trade on the New York Stock Exchange [AMERICANEXPRESS_2022_10K_c0].,There are none,5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.5,0.08,0.0,0.028019580990076,1.0,0.4,0.5714285714285715,False,domain-relevant,AMERICANEXPRESS_2022_10K,True
What are the geographies that American Express primarily operates in as of 2022?,"Jurisdictions that represent a significant portion of billed business outside of the United States include the United Kingdom (UK), the European Union (EU), Australia, Japan, Canada and Mexico [AMERICANEXPRESS_2022_10K_c6].","United States, EMEA, APAC, and LACC",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1578947368421052,0.0,0.3495625853538513,1.0,0.0,0.0,False,domain-relevant,AMERICANEXPRESS_2022_10K,True
"Does AMEX have an improving operating margin profile as of 2022? If operating margin is not a useful metric for a company like this, then state that and explain why.",Not enough information in the provided context.,Performance is not measured through operating margin,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.220779538154602,0.0,0.0,0.0,False,domain-relevant,AMERICANEXPRESS_2022_10K,True
"What drove gross margin change as of the FY2022 for American Express? If gross margin is not a useful metric for a company like this, then please state that and explain why.",Not enough information in the provided context.,Performance is not measured through gross margin,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.1902044713497162,0.0,0.0,0.0,False,domain-relevant,AMERICANEXPRESS_2022_10K,True
How much has the effective tax rate of American Express changed between FY2021 and FY2022?,Not enough information in the provided context.,The effective tax rate for American Express has changed/dropped from 24.6% in FY 2021 to 21.6% in FY 2022.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689655172413793,0.0,-0.0162163730710744,0.0,0.0,0.0,False,domain-relevant,AMERICANEXPRESS_2022_10K,True
What was the largest liability in American Express's Balance Sheet in 2022?,Not enough information in the provided context.,Customer deposits,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1474942862987518,0.0,0.0,0.0,False,novel-generated,AMERICANEXPRESS_2022_10K,True
Was American Express able to retain card members during 2022?,Not enough information in the provided context.,Yes,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495032370090484,0.0,0.0,0.0,False,novel-generated,AMERICANEXPRESS_2022_10K,True
How much (in USD billions) did American Water Works pay out in cash dividends for FY2020? Compute or extract the answer by primarily using the details outlined in the statement of cash flows.,Not enough information in the provided context.,$0.40,5,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,1.0,0.8,1.0,0.0,0.0,0.1048607602715492,0.0,0.0,0.0,False,metrics-generated,AMERICANWATERWORKS_2020_10K,True
"Basing your judgments off of the cash flow statement and the income statement, what is American Water Works's FY2021 unadjusted operating income + depreciation and amortization from the cash flow statement (unadjusted EBITDA) in USD millions?","$ 1,899 million [AMERICANWATERWORKS_2021_10K_c164]",$1832.00,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.373330146074295,1.0,0.2,0.3333333333333333,False,metrics-generated,AMERICANWATERWORKS_2021_10K,True
"Does American Water Works have positive working capital based on FY2022 data? If working capital is not a useful or relevant metric for this company, then please state that and explain why.",Not enough information in the provided context.,"No, American Water Works had negative working capital of -$1561M in FY 2022.",5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.3333333333333333,0.1,0.0,0.1143573969602584,0.0,0.2,0.0,False,domain-relevant,AMERICANWATERWORKS_2022_10K,True
"In agreement with the information outlined in the income statement, what is the FY2015 - FY2017 3 year average net profit margin (as a %) for Best Buy? Answer in units of percents and round to one decimal place.",Not enough information in the provided context.,2.8%,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1735349595546722,0.0,0.0,0.0,False,metrics-generated,BESTBUY_2017_10K,True
What is the year end FY2019 total amount of inventories for Best Buy? Answer in USD millions. Base your judgments on the information provided primarily in the balance sheet.,Not enough information in the provided context.,$5409.00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1175653263926506,0.0,0.0,0.0,False,metrics-generated,BESTBUY_2019_10K,True
"Are Best Buy's gross margins historically consistent (not fluctuating more than roughly 2% each year)? If gross margins are not a relevant metric for a company like this, then please state that and explain why.","Best Buy's gross profit figures were $2,105, $2,373, $2,093, $2,828, and $9,399 [BESTBUY_2015_10K_c158]. The provided excerpts do not contain the specific gross margin percentages required to determine if they fluctuated by more than 2% each year.","Yes, the margins have been consistent, there has been a minor decline of 1.1% in gross margins between FY2022 and FY2023.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0895522388059701,0.0,0.4269027709960937,1.0,0.4,0.5714285714285715,False,domain-relevant,BESTBUY_2023_10K,True
"What are major acquisitions that Best Buy has done in FY2023, FY2022 and FY2021?",Not enough information in the provided context.,"Best Buy closed two acquisitions, both these companies were already partially owned by Best Buy, but Best Buy acquired all outstanding shares of these two companies during FY 2022: (1) Current Health Ltd and (2) Two Peaks, LLC d/b/a Yardbird Furniture",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024014748632907,0.0,0.0,0.0,False,domain-relevant,BESTBUY_2023_10K,True
"Among operations, investing, and financing activities, which brought in the most (or lost the least) cash flow for Best Buy in FY2023?",Not enough information in the provided context.,Best Buy generated the most cash flow from operating activities in FY 2023 ($1.8 bn),5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,0.0,0.0743267834186554,0.0,0.0,0.0,False,domain-relevant,BESTBUY_2023_10K,True
Was there any drop in Cash & Cash equivalents between FY 2023 and Q2 of FY2024?,Not enough information in the provided context.,"Yes, there was a decline of ~42% between FY2023 and Q2 of FY 2024.",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1369591057300567,0.0,0.2,0.0,False,novel-generated,BESTBUY_2024Q2_10Q,True
Was there any change in the number of Best Buy stores between Q2 of FY2024 and FY2023?,"The number of Best Buy stores at the beginning and end of the second quarter for fiscal 2024 and fiscal 2023 were as follows:

*   **Fiscal 2024:** 908 stores at the beginning and 907 stores at the end [BESTBUY_2024Q2_10Q_c26].
*   **Fiscal 2023:** 931 stores at the beginning and 930 stores at the end [BESTBUY_2024Q2_10Q_c26].","Yes, there is decline in number stores by 1.32% from 982 stores in Q2 FY 2023 to 969 by the end of Q2 FY2024.",5,0.0,0.0,1.0,0.3333333333333333,1.0,0.4,1.0,0.4,0.3333333333333333,0.144578313253012,0.0,0.543307363986969,1.0,0.4,0.5714285714285715,False,novel-generated,BESTBUY_2024Q2_10Q,True
Which Best Buy product category performed the best (by top line) in the domestic (USA) Market during Q2 of FY2024?,Computing and Mobile Phones [BESTBUY_2024Q2_10Q_c26],"The entertainment segment experienced the highest growth of 9% during Q2 FY2024, primarily from gaming division.",5,1.0,1.0,1.0,0.6666666666666666,1.0,0.4,1.0,0.4,1.0,0.0,0.0,0.2809188961982727,1.0,0.0,0.0,False,novel-generated,BESTBUY_2024Q2_10Q,True
"Considering the data in the balance sheet, what is Block's (formerly known as Square) FY2016 working capital ratio? Define working capital ratio as total current assets divided by total current liabilities. Round your answer to two decimal places.",Not enough information in the provided context.,1.73,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112798102200031,0.0,0.2,0.0,False,metrics-generated,BLOCK_2016_10K,True
What is the FY2019 - FY2020 total revenue growth rate for Block (formerly known as Square)? Answer in units of percents and round to one decimal place. Approach the question asked by assuming the standpoint of an investment banking analyst who only has access to the statement of income.,Not enough information in the provided context.,101.5%,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669569015502929,0.0,0.0,0.0,False,metrics-generated,BLOCK_2020_10K,True
"Using the cash flow statement, answer the following question to the best of your abilities: how much did Block (formerly known as Square) generate in cash flow from operating activities in FY2020? Answer in USD millions.",$173.11 million [BLOCK_2021_10K_c149],$382.00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4169423282146454,1.0,0.2,0.3333333333333333,False,metrics-generated,BLOCK_2020_10K,True
"We need to calculate a financial metric by using information only provided within the balance sheet. Please answer the following question: what is Boeing's year end FY2018 net property, plant, and equipment (in USD millions)?","11,820 [BOEING_2020_10K_c96]",$12645.00,5,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.6,1.0,0.0,0.0,0.3218960762023926,1.0,0.2,0.3333333333333333,False,metrics-generated,BOEING_2018_10K,True
Are there any product categories / service categories that represent more than 20% of Boeing's revenue for FY2022?,Not enough information in the provided context.,"Yes. Boeing has product and service categories that represent more than 20% of Boeing's revenue for FY2022. These categories are Commercial Airplanes which comprises 39% of total revenue, Defence which comprises 35% of total revenue and Services which comprises 26% of total revenue.",5,0.0,0.0,1.0,0.6666666666666666,1.0,0.8,1.0,0.8,0.5,0.0,0.0,0.0797982439398765,0.0,0.2,0.0,False,domain-relevant,BOEING_2022_10K,True
Has Boeing reported any materially important ongoing legal battles from FY2022?,Not enough information in the provided context.,Yes. Multiple lawsuits have been filed against Boeing resulting from a 2018 Lion Air crash and a 2019 Ethiopian Airlines crash.,5,0.0,0.0,1.0,0.3333333333333333,1.0,0.2,1.0,0.2,0.5,0.0,0.0,0.1181433796882629,0.0,0.0,0.0,False,domain-relevant,BOEING_2022_10K,True
